DATE,PX_LAST,VOLUME,OPEN_INTEREST
2018-07-19,11990.18,4580.0,2156.0
2018-07-20,11813.15,6978.0,2134.0
2018-07-23,12448.87,8545.0,2024.0
2018-07-24,13293.82,11464.0,1433.0
2018-07-25,13108.73,11553.0,943.0
2018-07-26,13317.96,6288.0,566.0
2018-07-27,12642.42,955.0,369.0
2018-07-30,12488.24,8136.0,2312.0
2018-07-31,11917.79,9415.0,2338.0
2018-08-01,11632.57,9125.0,2316.0
2018-08-02,11601.73,5552.0,2069.0
2018-08-03,11362.76,5700.0,2144.0
2018-08-06,10668.97,5117.0,2155.0
2018-08-07,10776.89,5037.0,1993.0
2018-08-08,9759.33,8099.0,2057.0
2018-08-09,9959.76,6827.0,2013.0
2018-08-10,9851.84,6444.0,2017.0
2018-08-13,9605.15,7804.0,2035.0
2018-08-14,9366.18,6904.0,2122.0
2018-08-15,9828.71,6993.0,2117.0
2018-08-16,9874.96,4378.0,2071.0
2018-08-17,9990.59,4288.0,2123.0
2018-08-20,9913.51,2381.0,2075.0
2018-08-21,9905.8,3319.0,2051.0
2018-08-22,9874.96,5379.0,1905.0
2018-08-23,9874.96,3554.0,1886.0
2018-08-24,10198.73,2656.0,1730.0
2018-08-27,10376.03,2398.0,1436.0
2018-08-28,10931.07,5220.0,1063.0
2018-08-29,10792.31,3899.0,533.0
2018-08-30,10507.08,4779.0,283.0
2018-08-31,10677.54,320.0,132.0
2018-09-04,11139.8,5305.0,2227.0
2018-09-05,10457.77,4585.0,2181.0
2018-09-06,9745.43,5796.0,2101.0
2018-09-07,9684.81,2475.0,2218.0
2018-09-10,9495.36,1936.0,2312.0
2018-09-11,9442.31,1857.0,2277.0
2018-09-12,9533.25,1581.0,2328.0
2018-09-13,9753.01,2350.0,2417.0
2018-09-14,9889.42,2085.0,2354.0
2018-09-17,9442.31,2337.0,2283.0
2018-09-18,9510.51,1108.0,2194.0
2018-09-19,9662.07,3037.0,2178.0
2018-09-20,9699.97,1373.0,2098.0
2018-09-21,10215.28,3627.0,2034.0
2018-09-24,10018.25,2081.0,1481.0
2018-09-25,9631.76,3388.0,1262.0
2018-09-26,9828.79,3381.0,907.0
2018-09-27,10086.45,3087.0,571.0
2018-09-28,10075.54,855.0,250.0
2018-10-01,9879.16,1477.0,2033.0
2018-10-02,9833.84,1131.0,2029.0
2018-10-03,9705.44,1356.0,2090.0
2018-10-04,9901.82,1697.0,2172.0
2018-10-05,9864.06,928.0,2221.0
2018-10-08,10015.11,1783.0,2438.0
2018-10-09,9939.58,1004.0,2477.0
2018-10-10,9879.16,1700.0,2500.0
2018-10-11,9335.35,4268.0,2263.0
2018-10-12,9342.91,1908.0,2390.0
2018-10-15,9652.57,6704.0,2322.0
2018-10-16,9697.89,1604.0,2248.0
2018-10-17,9697.89,1189.0,2172.0
2018-10-18,9652.57,2759.0,2149.0
2018-10-19,9637.47,1108.0,2105.0
2018-10-22,9660.13,1752.0,1894.0
2018-10-23,9660.13,1492.0,1736.0
2018-10-24,9705.44,2799.0,1370.0
2018-10-25,9675.23,2486.0,662.0
2018-10-26,9655.13,730.0,400.0
2018-10-29,9428.48,3904.0,2011.0
2018-10-30,9436.04,1992.0,2180.0
2018-10-31,9511.58,3161.0,2056.0
2018-11-01,9541.8,1174.0,2097.0
2018-11-02,9587.13,1647.0,2055.0
2018-11-05,9655.13,2336.0,2105.0
2018-11-06,9692.9,3048.0,2406.0
2018-11-07,9836.44,4263.0,2839.0
2018-11-08,9685.35,4418.0,2787.0
2018-11-09,9572.02,2878.0,2771.0
2018-11-12,9556.91,1997.0,2818.0
2018-11-13,9496.48,2534.0,2923.0
2018-11-14,8106.38,8940.0,2966.0
2018-11-15,8197.04,8633.0,2826.0
2018-11-16,8234.81,3416.0,2988.0
2018-11-19,7305.56,11321.0,2866.0
2018-11-20,6406.53,12827.0,2554.0
2018-11-21,6633.18,6540.0,2351.0
2018-11-23,6330.98,5146.0,2300.0
2018-11-26,5447.06,8901.0,1670.0
2018-11-27,5620.83,6129.0,1491.0
2018-11-28,6497.19,6789.0,1274.0
2018-11-29,6315.87,5112.0,716.0
2018-11-30,5972.88,720.0,398.0
2018-12-03,5775.31,3383.0,2977.0
2018-12-04,5836.1,3059.0,2956.0
2018-12-05,5630.92,2734.0,2963.0
2018-12-06,5471.34,5768.0,3293.0
2018-12-07,5015.4,6081.0,3652.0
2018-12-10,5129.38,1918.0,3550.0
2018-12-11,5045.79,1989.0,3525.0
2018-12-12,5197.78,2665.0,3483.0
2018-12-13,4886.21,3796.0,3613.0
2018-12-14,4779.83,3046.0,3673.0
2018-12-17,5364.96,4114.0,3680.0
2018-12-18,5311.76,3415.0,3419.0
2018-12-19,5615.73,4997.0,3218.0
2018-12-20,5889.29,4834.0,3057.0
2018-12-21,5737.31,5616.0,2289.0
2018-12-24,6185.66,2415.0,1979.0
2018-12-26,5714.51,2751.0,1319.0
2018-12-27,5418.15,3404.0,863.0
2018-12-28,5636.33,640.0,575.0
2018-12-31,5315.92,1961.0,2659.0
2019-01-02,5578.08,3227.0,2874.0
2019-01-03,5476.13,3620.0,3013.0
2019-01-04,5454.28,3919.0,3016.0
2019-01-07,5803.82,2757.0,3111.0
2019-01-08,5803.82,4171.0,3127.0
2019-01-09,5811.1,3683.0,3132.0
2019-01-10,5250.38,5744.0,3610.0
2019-01-11,5294.08,4216.0,3447.0
2019-01-14,5315.92,4387.0,2965.0
2019-01-15,5148.43,3786.0,3149.0
2019-01-16,5184.84,4110.0,3174.0
2019-01-17,5250.38,3564.0,3145.0
2019-01-18,5221.26,2669.0,3048.0
2019-01-22,5213.97,6725.0,2732.0
2019-01-23,5148.43,5040.0,1601.0
2019-01-24,5192.13,2786.0,950.0
2019-01-25,5184.84,491.0,715.0
2019-01-28,4999.94,4345.0,3321.0
2019-01-29,4985.14,2453.0,3366.0
2019-01-30,5044.31,3311.0,3218.0
2019-01-31,5022.12,4066.0,3249.0
2019-02-01,5066.5,4692.0,3233.0
2019-02-04,5022.12,2947.0,3186.0
